x_coord,y_coord,class
-131.6817167756945,-0.9254391441571608,1
-28.262449020267134,0.933378171498092,2
78.09648096171608,1.782588543820735,1
-139.95820528725997,1.656031467043945,0
217.81602617039462,-1.9941537403795262,1
16.029310177309775,0.511963390829957,3
-2.828571890664855,-1.1035155980403557,1
-54.5194443557667,-0.37946008121578034,0
-101.86103846314492,-0.08639514144566807,2
203.9084486194593,-0.9410369734165203,3
207.42374694021075,0.2149039988636503,1
-74.80330458829383,-0.0007752680195350914,2
-53.04556564927022,0.42158179615409835,2
-86.69150506305058,-0.1106403006238913,2
-24.58354116283321,-1.1915792108587846,1
-71.53629853196496,-0.3252035644658415,0
-45.01306365473625,0.6617293468619314,2
92.18233973628188,-0.49424835062149564,1
-120.63302502049157,-0.6176903919047214,2
12.191599806713516,-1.7740469400462429,0
-0.31731530804856023,-1.5200940172803998,0
33.02685246255651,0.3785132715075645,3
-75.92276979719307,0.18822053548684686,2
7.7932496219640495,-1.271651857727381,0
112.46519937992386,0.31140855196465633,3
-145.49726063878234,1.1805648246486313,0
-40.05560347046849,-1.4449195523542495,0
147.17476337091725,0.10537339361660236,1
-77.4426931694897,-1.3062627278404246,1
-77.491736727796,0.35765736252741487,0
-79.21600589368538,-0.1476354128287869,2
7.352456734019208,1.624218576019128,2
-50.24930638818358,-0.9137374146265689,0
-101.63249220437945,-0.1798050910775819,0
-129.584222212496,0.7759838196178876,0
58.7634845456017,-2.2721957836029896,0
-36.40874624723423,0.7487591351198439,2
-34.092447293508044,0.8342389545255702,2
-91.76200509573376,0.24786630034610213,0
-23.366825506676243,-1.162271366417437,0
-94.03189960452761,0.90343006707354,0
25.791639978497287,0.22490097694264533,3
70.9917612503647,-2.650243873622861,0
-78.20729084415971,0.030695137490328817,2
-48.607847290506584,0.02513699891507093,0
-40.222483171186326,-0.45065684606411616,0
-98.45549940121234,-0.2272424919183641,0
-162.10037116758394,1.7781171415505581,1
-167.53976212139844,-0.7738780663782951,1
72.01327817375183,2.694955851740378,2
263.1182291433488,-0.6303411037990467,1
-33.625652062373454,-0.8528214578107252,2
8.270895092774378,-2.185388618404434,0
-24.647188426784343,-1.3652997429782092,0
155.21174093330455,-0.9312319772160498,1
72.12084135556269,-1.0335990374559827,1
139.5845923670098,-0.7703973134287991,1
-110.53707363690144,-0.07451145506342738,0
181.9030754112813,-1.015817511224542,1
7.125924192342348,-1.5936086274144825,1
-18.2895233636581,-1.1728803540040267,1
-26.098284468141937,-0.9112929737178208,0
-15.176567128972396,0.6583417733585603,3
-28.85053433142063,-0.1786104833575901,0
-70.78270680505696,0.5139802476405204,0
-2.58110843720335,1.3793115196812307,2
189.14111220476494,0.31406733457959,1
26.74662187877396,0.6221559407816758,3
-16.63922270699304,-1.3740325264098465,0
-134.3712426876242,1.2826698009158661,0
-27.589400185981095,-1.953985733221609,0
24.48640824339563,-1.9724272602843969,0
-106.14978637885358,-0.3015115637243151,2
-106.10053130890198,-0.40516874754950327,2
41.46557262566639,0.749331110193475,3
-53.57563787428027,-0.7114106594211023,0
-79.9880093067908,-0.9488791658784704,1
129.5897568081309,-0.7308139421945905,3
8.900337225006083,-2.0931643668171622,0
-72.911805520081,-0.37026095512068635,0
-20.67346977821918,-0.43020895426676026,1
-50.378517048201964,0.03194441912338353,0
14.279956201236482,0.3682185214383289,3
-140.9344103965067,1.2567331331342328,1
2.2248156663044583,1.5192350460505053,2
-93.3348403462766,0.30360850624966196,0
-36.13519423158723,-0.6851960668495511,3
265.648068998388,-1.6100370717015264,1
-61.900869112891456,0.2864605372563073,2
83.71342419359944,2.934674771107062,2
-14.221251144797591,-1.2118802372018642,0
-119.83567109116167,-1.1098523901026582,1
-109.7793990527497,-0.5658561760903611,2
79.97363306173915,0.4360223367446558,3
127.87402323245294,-0.0014273044250459055,3
143.47650575215235,-1.6684826550897403,1
-47.728830941750346,-0.6551723213186629,0
-95.36104003149804,-0.882632196705136,1
-36.33018016295414,-0.6763763413261847,0
-115.69084680105068,-0.5109551165391031,2
315.2993916153115,-2.2592552753037083,1
16.06088943239935,0.7831513797061607,1
-87.52145430842802,-0.12121691395855816,2
-18.407191324264605,-0.7510780256744554,0
-0.7480668073306496,0.8143886968280185,3
-14.381686377308533,-1.1668112647592332,0
131.89990645620037,-1.7250509990889458,1
-2.67910919667691,-1.6126745184612032,0
-186.27186002002648,-1.8485759005828113,1
-34.934823978201955,0.09394499362185216,1
-0.8590067105155086,-1.537068878054052,0
-93.68530521582831,0.2914038505587808,0
-65.42838994282766,-0.5971755130805844,0
-145.77689354453514,-1.1019371556923756,2
-64.76010105331764,-0.06675229610269318,0
-28.396916086889245,-1.287598112586377,0
45.802686163419835,-0.5330674071117013,1
-7.242482942316003,-0.9167214540017758,0
26.525821413085342,-0.16055243568068367,1
97.00419511089568,-1.087746018779225,1
150.5371739175297,-0.1352255539885846,3
38.02165560452594,-2.2290844726079593,1
-4.2096329793818725,-1.6466394598024225,0
-87.59637050936114,-0.798015639463124,0
-83.77327706942138,-0.2650293541195413,3
174.44088411250928,-1.0526484419144526,1
-27.390449830633766,-0.6188894675162329,0
6.1311412334030475,-1.7105500271152279,0
-136.26220320924415,-0.7787583107401914,2
15.21523072464226,-1.568148873957979,0
-0.9137900050652403,-0.7226865782099093,0
-107.61125212542821,-1.5914247700211608,3
-6.053036331601048,-1.5207197521533433,0
-79.07585343239533,0.20680758508290709,0
-20.62362438671057,-0.6107594378775262,0
-58.6789437041354,0.4172758590117375,2
101.44139600377598,-1.1365862994345919,1
49.729839404399,0.6717410746023428,3
67.4947253502834,0.032062305137716685,1
-33.65430432255659,-1.4015596586435117,0
123.35728076139372,0.11657778910548516,3
52.1955719789504,2.330807620246256,2
105.40227715904766,0.014953784518513813,1
-80.09008148954034,-0.3952470385304757,0
-48.3623540850739,0.7040750468970658,2
-157.03151865295092,1.7663383284366165,0
-59.07473776331842,0.42989241457587696,2
-90.89778296837277,0.255981281951442,0
-26.06352514689484,-1.2710459264760061,0
73.519153523651,0.4418894748741451,3
105.12895992052087,-1.0246092546590664,1
-107.37700624205482,0.98262349833222,0
-49.00583202856422,-1.6187551505529791,0
-11.318072830920133,-1.6309891861225108,1
32.584944311917994,0.7377848331527911,3
-135.6615018121106,1.5223928721775997,0
-87.28569308533322,0.1201021943855749,0
-81.6180658399119,-0.21293025174087032,0
36.13216875500993,2.167018867162824,2
49.165077289656125,0.4327911044976984,1
27.53330073937394,-0.04856961263536852,1
66.55331507823551,2.5623340839646254,2
106.99948521264172,0.20400430333737452,3
-68.17584207220828,-0.20108152002512092,0
-86.95609385798618,-2.6014276026932137,1
-52.05887615028213,-0.4785899127432747,0
174.3920667058824,-0.462379877264804,1
-94.01754839455509,-0.10892686799874185,2
-122.58432913153617,0.10370057113272213,1
-20.565674825863635,-1.0944625240643848,2
4.695493182794541,-1.8583444073761053,0
-46.59547395841239,-0.4489195568509732,1
-48.23560381192642,-0.11937426868208151,0
-73.7088484541861,0.9597404314268119,0
8.060233573115461,-2.0737069364848875,0
-165.3935696394789,-0.020126771696690415,1
58.215193147000576,0.2679846380174624,1
114.40635193978568,1.4210190435888894,1
-62.24946433571235,0.34844120034852716,2
-51.01322618851697,-0.04454665599013813,0
-122.38484054387433,-0.5033488992964712,2
22.501118469037785,-0.3824576650414945,1
-125.59655487659045,-0.7100766634851587,2
-88.73545246511839,0.3284398629140951,0
294.5391309831485,0.18539795255483837,1
195.66646164442605,-2.555305392516427,1
-95.13161312094094,0.2986140338998631,0
9.417141356401698,-1.534569548549349,1
114.93274597996685,-0.16541042495615665,1
-126.44500365401936,0.9420939000495723,0
-140.6564914201324,0.2598210128942796,1
-92.85750259648911,1.2754946389593032,0
-3.0651977922017126,-0.3646329850311302,1
-42.268343566339084,1.063064510214774,1
-24.592574675424622,-1.0719488416750096,0
-90.69803144103312,0.27692639593287716,1
-43.00732209293568,-0.5048616177989943,0
-82.9321575357506,-0.3429511656920336,0
-137.55750474828557,1.6395165289477955,0
211.06916282874417,-0.7953190548229748,1
13.750680163973989,0.9599157012394495,1
-68.54541942028098,0.41225611417618846,1
-92.40873118437676,0.9148716683795337,0
5.9463199293333435,-1.6557863710447442,0
-12.050929129097037,-0.7833208853618555,0
-206.31290586728062,-2.074946851963028,2
-21.84886862090087,-1.1876840681974998,0
98.54036376744433,-0.30231528159061816,1
73.94169851166146,0.41602251543395585,1
88.67026662141377,-1.0185448148136422,1
176.34775319136259,0.43343309783051487,1
-49.99982310775405,0.6448572089407394,2
13.345315112052953,0.00682115008280304,1
13.69686370277483,-1.2747488233113557,0
-22.308437155831896,-1.310415227717068,0
12.970609490452144,-2.2043837577187033,0
-0.7621358380682342,-1.6873171996315197,0
-110.46856122141999,-0.4346410685799188,2
-141.3779442328832,0.4544763110872605,0
-100.33625181293517,-1.0954728826257876,1
-40.09526879061923,-0.7064105112561323,0
178.4170755836221,-1.5113385971238904,1
-95.32761000002525,-0.12133067408459008,2
141.60797696312738,-2.416409154231796,1
-33.08084487358745,-0.8935160175317223,0
17.177084988536894,-1.1168620430516911,0
-67.84213131446198,0.3024954181613643,2
5.633945763344328,-2.3060347655553795,0
1.1474246138173716,-0.8630265226569755,1
249.4229949066292,0.13359518904245182,1
-15.56638720305543,-0.09257246068792857,1
-66.55167647231272,-0.6863241252743095,0
-15.593133389443208,-1.141259062865005,0
36.615704264169494,1.4952721428235678,1
-83.99393058076132,-0.02277238719628405,2
-16.283114820730777,-0.5686128591874152,0
-135.24752245257898,-0.8259347638295507,2
-67.29474735125976,-0.049409856972043364,0
92.8506722764459,-0.35573668716607454,1
115.01235148845028,0.24273969136971607,1
36.779500269229715,-2.042530188827695,0
-67.93671244517397,0.20285193149263248,3
-49.30368681461756,-2.2405929789750054,1
117.48907754210505,-0.39877462100306393,1
182.4818451901958,-1.058901158465026,1
136.87066394873347,-1.2218361025505033,1
-1.8257450286402466,-1.6118064993671952,0
-5.671035627351973,-0.22290813496200967,1
-101.1634033055756,-0.24436684911947282,2
-78.04315573556258,0.1366443110020723,2
-84.2478887947555,0.785640062995552,0
-46.583527240693066,0.7670858886716556,2
-77.66284226609032,0.1624371292916238,2
-55.941329077416626,-0.5032757470738359,0
-55.6281996400522,0.5070847452831446,2
43.951692559032296,-2.0918034304895494,0
54.32233187945481,-0.7280780842390945,1
-100.17985292869828,-0.31293860251692573,1
24.22128768291598,-2.0822848219362147,0
-39.671868112780196,-0.9568393493496812,0
-88.20290129288281,-0.05640612856187027,0
-20.243638808559005,-1.180571073759388,0
35.09384594593944,-0.8607647639639242,1
150.9532631445052,1.3635966692305699,1
-102.40133963494182,0.7047824012620552,0
-54.048204376604524,-0.6299752920811317,0
-138.79964043860988,-0.07584995233362701,1
493.9526829520713,-0.3604957149683494,1
-51.71181952109407,0.45941178975102515,2
33.89443519504658,-0.8571430414536927,1
46.109281867278995,-2.303609958669835,1
-53.04389881185354,1.3954914636814877,3
-58.116321918355275,0.39804038378298967,2
-158.69302792884852,1.737594187789963,0
-103.34520404125314,-0.3233081532983021,2
10.803731632581925,-1.395789176558006,1
144.49847027920674,0.9740061570939356,1
61.06673858822265,-3.1031633132476095,1
-48.949880216174854,-0.49075374527230814,0
51.520412289147075,0.649311658799972,3
14.506485709442652,1.6528522850767329,2
-44.51978997993425,1.181928599372552,3
-108.27278350534372,0.6120469484144173,0
65.95927346841131,1.3206351285399365,1
56.779123366105964,0.737352506449906,3
-103.67884686339215,0.028328185786140603,0
103.1311662603706,-0.35333821100844354,1
-46.068359056663496,0.7577483530252294,1
97.3451900142788,-1.8714085186961176,1
38.618258149367385,0.024011204377937245,3
113.53327414920793,0.973123347873371,1
-40.73405166727042,-0.08583384564798896,0
-83.47424426598423,-0.6174808789143145,0
98.5544541382309,-2.0136155915424387,1
70.79929114187681,-1.5073469582845953,1
333.0090799479398,-0.6052656729048596,1
-102.73289834771747,1.0557276547966603,0
81.07980363343708,0.485662954839436,1
-17.299094650477777,-1.5564938579068572,0
12.185092340268922,-0.926217594349998,1
-78.29580497402931,0.6431978507557901,0
114.24558463284362,1.949341233644364,1
-78.8750746874137,0.5493532682526354,1
-21.78003819443929,1.2038972353411734,3
-57.024056403108716,-0.2558302169069694,0
-102.16496775795048,-0.35970565507506536,2
24.101325020156178,0.7071173902248669,0
-103.82729315004056,-0.2936651271505246,2
120.76871119302761,0.26349672507987554,1
25.838621753723757,1.464121208892781,1
-32.3627285076517,-1.5545141565451897,0
-69.96899640561323,0.21178367444424062,2
-19.32469093825216,0.9844143768632461,2
-89.13746431549032,0.5294344635203159,0
-41.43333083500822,-0.42354520294865,0
63.47220606632186,-0.38465871947890407,1
-63.88655151714623,0.0971227058793489,0
-67.1876026714819,0.31131721565450743,2
38.41569025216442,1.1220647064396094,3
-72.91079789688285,0.10388459552384688,2
98.997685182363,1.691128607627734,1
-50.86167863926108,0.6424297959506766,2
-72.48296927318071,-0.3128783144507109,0
-70.40743627242722,-0.19504753262061164,0
91.54634769581477,-1.5323098723722082,3
0.9040617190404832,-2.3685740457512736,0
-119.54578927563682,0.8617417234604416,0
22.014063313001852,-2.294258720065332,1
-31.456641089663567,-0.8431790840210945,0
37.110037630495604,-0.0650166373935338,1
-27.821955936759263,-1.5880159891621868,0
84.07701633217795,0.5011293188120289,3
37.27716978664149,2.137876971324032,2
-39.245205128972806,0.7013859189699012,2
113.64240616280429,1.2741232593966012,1
24.03750025037278,-1.8615948378677798,1
-112.53916341392912,-0.4721961217036226,2
-48.07685913222627,-0.45383804557425617,0
126.94348377138711,0.05001217642210615,3
-66.57646485018032,0.33060438481349597,2
208.76084391031665,-2.7296819607678575,1
10.581600400141767,-0.23414775989099734,1
-39.47730319380651,-1.012649221878895,3
-152.16093567803784,-1.158172065433622,2
44.446192560639034,-2.0958649549284045,0
-102.9526685783677,-0.2082051542992438,2
18.51319324016246,-1.6343159723210552,0
95.72924420290856,-0.8035946179852171,1
3.6966998100523063,1.6107169893083801,2
127.92355236677837,-2.332241077930048,1
0.513300588147092,-0.8478268756703912,0
-119.96743093799545,0.2154403426246122,0
15.12192686570788,1.6572776453222915,2
58.996723614847745,-1.4054218417313404,1
-58.45829297365726,0.2668492358558314,0
-141.32247279492913,0.9040801147088244,0
-59.90493141600167,-0.44973932646520975,0
-42.14985917406304,-0.7942613093749675,0
25.022155308668953,0.4719671330359369,3
187.96615660211003,0.2905256298025032,3
-23.24260728733705,-1.5827830751688445,0
173.17852648186002,0.10994665646281471,3
-151.1961419494507,1.0871233062023733,0
-27.323199989766533,-2.3159053280756567,3
153.02748326236127,0.05678210739634537,3
-106.26572589193786,-0.23657434798988142,2
-102.01100913216234,0.3392358837622679,0
-99.46923692038287,0.37521911311216527,0
-152.21307099684665,-1.2340030724388005,2
-34.75407868706618,-1.3595030617583035,1
-17.178333479662555,-1.4767213054888249,0
-18.965983567053595,-1.308797513341489,0
167.6036857347019,-0.45895822755743665,3
-121.78419681827637,-0.8624450066703508,2
-58.398291187444194,0.4088262418693036,2
-15.114071268291907,1.1955302054563743,2
-32.86119375730482,-1.115166956483879,0
-31.05253429268528,0.922304145818746,2
201.76510798521355,-2.1874290920578896,1
66.50980881013666,-0.1674202168622388,1
-47.06687386823636,0.6977434443815809,2
53.68323099526058,-1.2982607023559019,1
-39.07508778415015,-1.453093235958839,0
-52.42961351987579,0.5219587754373014,2
-97.42849258220947,0.5906999310713763,0
-24.66973436759724,-1.741460172014598,0
238.63401400923553,-0.3514521133918531,1
-160.5043432894432,-1.2025178125722402,2
105.02715278683972,-0.9132640326294578,1
-88.31919700703048,-0.038645523833047535,2
-36.04471024932864,0.8239049319574938,3
44.91606926898826,-0.01468923864519367,1
-99.8777941035939,0.2932732115458173,0
-40.417194003475224,0.7856904166413877,2
-5.931298162177012,0.3150278855903459,1
82.54284788262972,0.27970204232513557,3
72.9818475277116,0.7519897043298114,1
-67.3987449514023,-0.0768216683354554,0
35.75983494331596,2.0775803963784005,2
93.01524603932754,1.5208042953096268,1
-101.27884718472555,0.2552833627533885,0
-92.4232614122462,0.16912720161332961,0
-131.92274150533493,0.964132966022123,0
208.45460574741344,0.6591193907346575,1
-104.63659057314322,0.29080771339041445,0
-92.20456680212588,-0.04314897034983978,2
-136.6464999495602,-0.8681450082396192,2
198.27465075492455,2.318216686126794,1
-85.85754092713039,0.6003145365179208,0
-38.92263970763496,-0.91618530123891,0
-42.97129885796893,-0.5900240050038914,0
17.988265990935602,-1.5383486496261147,0
-119.21433992847388,-0.589662893342358,2
-107.74350090316291,0.9232269790335292,0
-70.8731664717737,-0.3583680631431605,0
67.80495273763613,-0.1424992135619701,1
53.8248232615604,-0.7289026885230592,3
-59.62189196271399,-0.4876582034554411,0
-80.09584596064194,0.025724026193630123,2
-78.47542490660204,-0.3742678099806266,0
281.7303077031533,0.10436524774102374,1
-37.03243105540825,1.102503856818954,3
-66.38967799619454,0.3688794888797263,2
-68.08443782768036,0.35783851664843197,2
-57.74774375080211,0.3638439463672125,2
-87.99426109990434,0.03994998922426107,2
-67.73119918941067,0.40802067425620814,0
-104.7492994231674,-0.2652864373587098,2
-21.652323153673002,-0.5828703582613064,0
-169.2018908978149,-0.7059460287439139,1
172.0464575410816,-2.35259800019005,1
197.15156652850757,-1.1197643699977489,1
13.973547553874832,0.8540803248643238,3
48.61263878579712,-1.2164493734103377,1
25.245227398921966,1.928902477761245,2
65.1333790109222,-2.8885974270429724,0
-77.81450301029923,0.05660615546579573,2
-13.636159951525162,-0.885887948108455,0
-48.44897482758593,0.46789124781767544,2
130.49521816024782,-1.394953341914004,1
38.75901500800889,-2.18417030207769,0
-108.33395838882551,0.670421196769547,0
202.6372723242436,2.2195179219735612,1
-41.58766958488014,0.6395712187134432,2
269.8072343873207,-2.4832026592933625,1
-86.72027107531942,-1.192135053223035,1
80.4515951005824,-0.03595779179572833,3
-4.152277790999415,-2.040767369516474,0
42.58664487776252,-0.8275468155729775,1
-52.17135020641675,0.4488878900264351,2
30.50200538464839,-0.792660315375705,1
9.51402137944568,1.6321383557202358,2
353.3032975662235,-1.559568615137755,1
-47.86413810485845,-0.4450828839060087,0
310.48939904099245,-1.815531475369293,1
-37.994130993122866,-0.7737029352181037,0
-83.15977941064399,0.16275372673892785,0
-1.9426446593232116,-1.9932051634363772,0
57.350351992471936,0.6142129780381387,3
3.3811904319389408,1.4762504886323815,2
-4.268795837862804,-1.770278165697212,1
-85.21950455609519,0.18845395073056148,0
-86.62649803105393,0.24195652392939115,0
-6.7905667938048975,-1.2504441838721132,0
-38.72451533504414,-1.2498369264776552,0
-78.26406092960025,0.0017520187231132578,0
-59.956841031434436,-0.413810829312277,0
43.744717844655035,-1.4897008536564948,1
234.8774274003743,-0.46601679627782777,3
60.12708364732424,2.6652952817804367,2
-98.55435682653454,0.3554264354023944,0
-64.8927242418539,-0.05946739305172766,0
-147.8974078895614,-1.1218275368767991,2
44.090210935094944,-1.9890999237348352,0
85.50142497621535,0.9275245286102713,1
-124.67879689738494,-0.06367736561897297,1
-83.93427261054055,-0.0018160957498269958,0
-45.837755046395294,0.7620375275434642,2
-67.54197313087445,0.2193172475952943,2
-37.35808595448557,-0.2938530523657556,0
-47.61541061418637,-0.9069131438118618,0
103.0914149584328,-2.338058137224796,1
276.3231316393125,0.5218264852763563,1
